Order ID,Date,Customer ID,Product,Quantity,Unit Price,Shipping Address,Payment Method,Order Status,Tracking Number,Items In Cart,Coupon Code,Referral Source,Revenue,Year,Month Name,,
Ord200239,12/11/2024 0:00,C20256,Tablet,3,$538.74,456 Main St,Online,Shipped,Trk71127943,6,Freeship,Email,"$1,616.22",2024,December,,
Ord200310,2/24/2024 0:00,C85863,Printer,3,$132.48,968 Main St,Online,Shipped,Trk16094218,4,Unknown,Referral,$397.44,2024,February,,
Ord200318,7/27/2024 0:00,C93375,Chair,3,$148.72,317 Main St,Debit Card,Cancelled,Trk95706967,7,Save10,Google,$446.16,2024,July,,
Ord200324,6/13/2024 0:00,C13525,Tablet,3,$70.93,847 Main St,Debit Card,Returned,Trk70193221,5,Unknown,Referral,$212.79,2024,June,,
Ord200348,3/13/2024 0:00,C24369,Laptop,3,$359.73,885 Main St,Debit Card,Returned,Trk72633998,7,Freeship,Email,"$1,079.19",2024,March,,
Ord200379,9/21/2024 0:00,C47284,Phone,3,$297.67,500 Main St,Online,Shipped,Trk85756094,6,Unknown,Google,$893.01,2024,September,,
Ord200384,11/24/2024 0:00,C35628,Chair,3,$553.57,147 Main St,Credit Card,Returned,Trk45688220,4,Freeship,Facebook,"$1,660.71",2024,November,,
Ord200449,8/26/2024 0:00,C91518,Tablet,3,$253.05,286 Main St,Online,Pending,Trk48688724,3,Unknown,Instagram,$759.15,2024,August,,
Ord200478,11/1/2024 0:00,C16758,Tablet,3,$62.77,914 Main St,Gift Card,Shipped,Trk88544431,6,Freeship,Referral,$188.31,2024,November,,
Ord200497,10/24/2024 0:00,C93948,Printer,3,$112.29,454 Main St,Gift Card,Shipped,Trk77358113,6,Unknown,Google,$336.87,2024,October,,
Ord200512,9/27/2024 0:00,C14114,Desk,3,$568.02,856 Main St,Online,Pending,Trk63290700,3,Freeship,Instagram,"$1,704.06",2024,September,,
Ord200516,4/7/2024 0:00,C47022,Monitor,3,$166.99,208 Main St,Cash,Returned,Trk28855040,8,Unknown,Facebook,$500.97,2024,April,,
Ord200534,6/6/2024 0:00,C73289,Chair,3,$648.59,906 Main St,Debit Card,Cancelled,Trk70872738,4,Save10,Email,"$1,945.77",2024,June,,
Ord200535,7/24/2024 0:00,C48649,Monitor,3,$68.12,332 Main St,Online,Cancelled,Trk45821445,3,Freeship,Email,$204.36,2024,July,,
Ord200538,5/24/2024 0:00,C61280,Phone,3,$490.74,100 Main St,Cash,Shipped,Trk95487711,3,Winter15,Email,"$1,472.22",2024,May,,
Ord200548,1/5/2024 0:00,C17103,Printer,3,$426.12,922 Main St,Online,Delivered,Trk64398650,5,Winter15,Instagram,"$1,278.36",2024,January,,
Ord200559,4/15/2024 0:00,C22981,Desk,3,$157.40,454 Main St,Debit Card,Cancelled,Trk10115285,7,Winter15,Email,$472.20,2024,April,,
Ord200582,2/19/2024 0:00,C15228,Tablet,3,$474.14,558 Main St,Gift Card,Shipped,Trk33860620,8,Winter15,Google,"$1,422.42",2024,February,,
Ord200592,4/23/2024 0:00,C42306,Phone,3,$204.27,938 Main St,Online,Returned,Trk15499648,4,Unknown,Google,$612.81,2024,April,,
Ord200606,11/6/2024 0:00,C85018,Laptop,3,$274.75,783 Main St,Cash,Cancelled,Trk54128886,3,Save10,Google,$824.25,2024,November,,
Ord200616,10/17/2024 0:00,C43919,Tablet,3,$601.60,984 Main St,Credit Card,Cancelled,Trk73113192,7,Save10,Facebook,"$1,804.80",2024,October,,
Ord200617,2/8/2024 0:00,C57093,Tablet,3,$184.47,834 Main St,Online,Cancelled,Trk75469057,4,Unknown,Referral,$553.41,2024,February,,
Ord200620,3/27/2024 0:00,C84834,Tablet,3,$136.34,866 Main St,Debit Card,Returned,Trk90136001,8,Save10,Referral,$409.02,2024,March,,
Ord200631,8/31/2024 0:00,C99128,Chair,3,$46.11,360 Main St,Gift Card,Returned,Trk32426808,5,Winter15,Referral,$138.33,2024,August,,
Ord200651,11/12/2024 0:00,C81192,Chair,3,$646.34,429 Main St,Debit Card,Pending,Trk76931118,5,Unknown,Google,"$1,939.02",2024,November,,
Ord200653,2/25/2024 0:00,C59338,Printer,3,$690.30,747 Main St,Credit Card,Shipped,Trk12902764,6,Winter15,Google,"$2,070.90",2024,February,,
Ord200675,8/6/2024 0:00,C97749,Desk,3,$342.02,906 Main St,Debit Card,Pending,Trk90233116,5,Unknown,Email,"$1,026.06",2024,August,,
Ord200678,11/24/2024 0:00,C40863,Chair,3,$163.13,457 Main St,Gift Card,Shipped,Trk20553345,5,Winter15,Facebook,$489.39,2024,November,,
Ord200691,11/24/2024 0:00,C36137,Laptop,3,$239.08,396 Main St,Cash,Shipped,Trk57376416,8,Unknown,Google,$717.24,2024,November,,
Ord200701,6/23/2024 0:00,C75456,Monitor,3,$92.22,115 Main St,Credit Card,Delivered,Trk90519490,5,Freeship,Email,$276.66,2024,June,,
Ord200702,6/9/2024 0:00,C33315,Printer,3,$562.55,154 Main St,Debit Card,Returned,Trk43589369,6,Unknown,Email,"$1,687.65",2024,June,,
Ord200715,7/26/2024 0:00,C68266,Printer,3,$653.63,281 Main St,Online,Delivered,Trk96161062,7,Freeship,Email,"$1,960.89",2024,July,,
Ord200716,6/13/2024 0:00,C84115,Chair,3,$454.29,891 Main St,Credit Card,Pending,Trk25466842,4,Winter15,Google,"$1,362.87",2024,June,,
Ord200724,10/18/2024 0:00,C63150,Printer,3,$136.97,326 Main St,Credit Card,Returned,Trk19348078,4,Freeship,Referral,$410.91,2024,October,,
Ord200742,11/30/2024 0:00,C41974,Laptop,3,$699.93,726 Main St,Cash,Returned,Trk48051468,7,Save10,Google,"$2,099.79",2024,November,,
Ord200748,7/15/2024 0:00,C56553,Tablet,3,$70.81,249 Main St,Credit Card,Shipped,Trk37667360,8,Freeship,Referral,$212.43,2024,July,,
Ord200762,9/17/2024 0:00,C12444,Phone,3,$76.96,611 Main St,Cash,Returned,Trk97621403,8,Freeship,Email,$230.88,2024,September,,
Ord200771,6/12/2024 0:00,C20357,Phone,3,$692.44,272 Main St,Debit Card,Cancelled,Trk82236408,8,Freeship,Google,"$2,077.32",2024,June,,
Ord200804,1/1/2024 0:00,C76362,Chair,3,$236.50,916 Main St,Online,Delivered,Trk11868618,8,Freeship,Email,$709.50,2024,January,,
Ord200807,11/10/2024 0:00,C82344,Monitor,3,$676.21,260 Main St,Online,Delivered,Trk70957219,5,Save10,Google,"$2,028.63",2024,November,,
Ord200808,2/13/2024 0:00,C65565,Desk,3,$134.05,192 Main St,Credit Card,Shipped,Trk80383756,3,Unknown,Google,$402.15,2024,February,,
Ord200815,8/4/2024 0:00,C41320,Printer,3,$569.84,920 Main St,Gift Card,Cancelled,Trk77539180,8,Winter15,Instagram,"$1,709.52",2024,August,,
Ord200840,1/14/2024 0:00,C60699,Chair,3,$411.95,672 Main St,Credit Card,Delivered,Trk88660574,7,Freeship,Referral,"$1,235.85",2024,January,,
Ord200852,10/24/2024 0:00,C39530,Desk,3,$568.05,618 Main St,Gift Card,Pending,Trk69000497,6,Save10,Google,"$1,704.15",2024,October,,
Ord200857,3/10/2024 0:00,C56506,Phone,3,$257.84,185 Main St,Online,Delivered,Trk86808324,4,Unknown,Instagram,$773.52,2024,March,,
Ord200871,5/16/2024 0:00,C93768,Tablet,3,$324.30,720 Main St,Debit Card,Pending,Trk22024707,8,Freeship,Email,$972.90,2024,May,,
Ord200873,5/12/2024 0:00,C53488,Desk,3,$136.84,448 Main St,Cash,Delivered,Trk27365050,3,Save10,Facebook,$410.52,2024,May,,
Ord200887,12/19/2024 0:00,C67932,Chair,3,$171.66,857 Main St,Debit Card,Delivered,Trk88547534,7,Unknown,Google,$514.98,2024,December,,
Ord200896,10/18/2024 0:00,C85466,Desk,3,$147.29,102 Main St,Gift Card,Shipped,Trk66764177,3,Freeship,Google,$441.87,2024,October,,
Ord200910,5/31/2024 0:00,C36174,Printer,3,$308.98,348 Main St,Cash,Delivered,Trk26397548,3,Save10,Instagram,$926.94,2024,May,,
Ord200928,5/9/2024 0:00,C77166,Laptop,3,$247.11,821 Main St,Debit Card,Returned,Trk18896595,3,Winter15,Referral,$741.33,2024,May,,
Ord200954,10/22/2024 0:00,C68609,Chair,3,$443.44,240 Main St,Gift Card,Shipped,Trk58273778,3,Freeship,Google,"$1,330.32",2024,October,,
Ord200976,4/4/2024 0:00,C18984,Tablet,3,$589.30,650 Main St,Credit Card,Returned,Trk49298239,6,Winter15,Referral,"$1,767.90",2024,April,,
Ord200992,8/27/2024 0:00,C97907,Printer,3,$586.21,933 Main St,Gift Card,Pending,Trk89637569,4,Winter15,Referral,"$1,758.63",2024,August,,
Ord200993,4/6/2024 0:00,C61384,Monitor,3,$267.45,576 Main St,Gift Card,Delivered,Trk33323210,5,Winter15,Instagram,$802.35,2024,April,,
Ord201024,1/29/2024 0:00,C90612,Chair,3,$367.75,731 Main St,Cash,Pending,Trk93022878,7,Freeship,Facebook,"$1,103.25",2024,January,,
Ord201036,5/31/2024 0:00,C98278,Phone,3,$413.83,552 Main St,Gift Card,Shipped,Trk49684737,8,Save10,Facebook,"$1,241.49",2024,May,,
Ord201046,10/7/2024 0:00,C85421,Tablet,3,$547.15,466 Main St,Online,Shipped,Trk16524006,4,Winter15,Instagram,"$1,641.45",2024,October,,
Ord201057,9/24/2024 0:00,C46210,Laptop,3,$428.88,535 Main St,Debit Card,Shipped,Trk81611937,3,Winter15,Facebook,"$1,286.64",2024,September,,
Ord201091,10/8/2024 0:00,C16400,Laptop,3,$209.48,123 Main St,Debit Card,Pending,Trk57771859,4,Unknown,Email,$628.44,2024,October,,
Ord201105,1/8/2024 0:00,C12487,Tablet,3,$475.69,884 Main St,Gift Card,Cancelled,Trk23324770,3,Freeship,Google,"$1,427.07",2024,January,,
Ord201110,2/25/2024 0:00,C12472,Chair,3,$84.31,912 Main St,Credit Card,Shipped,Trk36103184,3,Save10,Email,$252.93,2024,February,,
Ord201117,5/20/2024 0:00,C78684,Chair,3,$588.44,858 Main St,Gift Card,Shipped,Trk95779073,8,Winter15,Google,"$1,765.32",2024,May,,
Ord201118,5/24/2024 0:00,C58168,Phone,3,$251.48,359 Main St,Credit Card,Returned,Trk99102265,4,Unknown,Email,$754.44,2024,May,,
Ord201157,5/29/2024 0:00,C25841,Monitor,3,$301.55,242 Main St,Debit Card,Delivered,Trk21451375,5,Freeship,Google,$904.65,2024,May,,
Ord201163,6/11/2024 0:00,C30643,Laptop,3,$306.29,966 Main St,Credit Card,Returned,Trk19477485,7,Winter15,Instagram,$918.87,2024,June,,
Ord201175,9/10/2024 0:00,C62512,Printer,3,$91.74,368 Main St,Debit Card,Returned,Trk24139954,8,Freeship,Referral,$275.22,2024,September,,
Ord201192,2/28/2024 0:00,C72007,Chair,3,$432.85,999 Main St,Online,Pending,Trk16240916,4,Unknown,Instagram,"$1,298.55",2024,February,,
Ord200002,2/27/2024 0:00,C81728,Tablet,5,$550.68,512 Main St,Credit Card,Cancelled,Trk42903982,8,Freeship,Email,"$2,753.40",2024,February,,
Ord200026,3/6/2024 0:00,C21944,Laptop,5,$59.55,296 Main St,Online,Delivered,Trk80276812,6,Unknown,Referral,$297.75,2024,March,,
Ord200066,11/15/2024 0:00,C18104,Chair,5,$127.18,715 Main St,Cash,Cancelled,Trk15488568,9,Save10,Referral,$635.90,2024,November,,
Ord200086,6/19/2024 0:00,C88205,Printer,5,$643.03,447 Main St,Online,Cancelled,Trk93504166,5,Freeship,Referral,"$3,215.15",2024,June,,
Ord200108,12/28/2024 0:00,C33099,Laptop,5,$48.38,522 Main St,Gift Card,Delivered,Trk28522330,9,Winter15,Email,$241.90,2024,December,,
Ord200113,1/17/2024 0:00,C65905,Laptop,5,$190.08,605 Main St,Cash,Shipped,Trk73954365,9,Freeship,Instagram,$950.40,2024,January,,
Ord200181,8/31/2024 0:00,C38966,Printer,5,$404.39,247 Main St,Online,Shipped,Trk17205146,10,Unknown,Referral,"$2,021.95",2024,August,,
Ord200183,4/18/2024 0:00,C39246,Monitor,5,$186.28,258 Main St,Debit Card,Delivered,Trk16658182,8,Save10,Email,$931.40,2024,April,,
Ord200221,2/23/2024 0:00,C93473,Tablet,5,$639.37,552 Main St,Debit Card,Pending,Trk50003989,6,Save10,Google,"$3,196.85",2024,February,,
Ord200277,9/9/2024 0:00,C11210,Chair,5,$90.92,910 Main St,Credit Card,Delivered,Trk44929965,9,Save10,Facebook,$454.60,2024,September,,
Ord200278,11/18/2024 0:00,C46015,Laptop,5,$362.46,299 Main St,Cash,Delivered,Trk46598430,6,Freeship,Instagram,"$1,812.30",2024,November,,
Ord200296,6/19/2024 0:00,C48453,Desk,5,$638.80,434 Main St,Debit Card,Cancelled,Trk52110494,10,Winter15,Referral,"$3,194.00",2024,June,,
Ord200304,10/18/2024 0:00,C86762,Monitor,5,$408.73,326 Main St,Gift Card,Delivered,Trk75686292,10,Freeship,Instagram,"$2,043.65",2024,October,,
Ord200322,6/14/2024 0:00,C48646,Phone,5,$231.82,339 Main St,Debit Card,Delivered,Trk18233748,6,Save10,Facebook,"$1,159.10",2024,June,,
Ord200326,7/1/2024 0:00,C65986,Laptop,5,$670.48,273 Main St,Gift Card,Returned,Trk98353867,5,Save10,Facebook,"$3,352.40",2024,July,,
Ord200330,6/2/2024 0:00,C38068,Desk,5,$260.53,532 Main St,Gift Card,Pending,Trk54059198,5,Save10,Instagram,"$1,302.65",2024,June,,
Ord200332,7/3/2024 0:00,C26163,Desk,5,$125.02,607 Main St,Debit Card,Pending,Trk67499316,9,Save10,Google,$625.10,2024,July,,
Ord200361,6/29/2024 0:00,C53464,Printer,5,$659.85,197 Main St,Credit Card,Delivered,Trk32743531,9,Save10,Facebook,"$3,299.25",2024,June,,
Ord200363,5/24/2024 0:00,C31668,Laptop,5,$113.87,871 Main St,Credit Card,Pending,Trk42584392,6,Save10,Email,$569.35,2024,May,,
Ord200367,4/25/2024 0:00,C13108,Laptop,5,$658.77,712 Main St,Gift Card,Pending,Trk82284400,10,Freeship,Instagram,"$3,293.85",2024,April,,
Ord200369,12/22/2024 0:00,C43545,Monitor,5,$375.25,216 Main St,Gift Card,Pending,Trk73937402,9,Save10,Email,"$1,876.25",2024,December,,
Ord200378,2/1/2024 0:00,C62666,Chair,5,$64.50,148 Main St,Credit Card,Pending,Trk91029390,8,Winter15,Instagram,$322.50,2024,February,,
Ord200398,9/4/2024 0:00,C50275,Phone,5,$53.93,729 Main St,Gift Card,Shipped,Trk98925264,7,Save10,Instagram,$269.65,2024,September,,
Ord200399,1/7/2024 0:00,C64641,Tablet,5,$423.93,319 Main St,Debit Card,Returned,Trk32012588,5,Freeship,Facebook,"$2,119.65",2024,January,,
Ord200442,5/6/2024 0:00,C72588,Chair,5,$314.94,661 Main St,Cash,Pending,Trk43410829,8,Save10,Instagram,"$1,574.70",2024,May,,
Ord200450,1/15/2024 0:00,C36408,Monitor,5,$615.10,160 Main St,Gift Card,Returned,Trk94023253,10,Winter15,Instagram,"$3,075.50",2024,January,,
Ord200465,2/26/2024 0:00,C58773,Printer,5,$513.49,391 Main St,Gift Card,Cancelled,Trk65438300,8,Unknown,Google,"$2,567.45",2024,February,,
Ord200490,7/22/2024 0:00,C50097,Chair,5,$467.81,539 Main St,Online,Cancelled,Trk62785150,10,Unknown,Facebook,"$2,339.05",2024,July,,
Ord200500,4/7/2024 0:00,C79475,Laptop,5,$508.59,169 Main St,Cash,Returned,Trk42168516,8,Winter15,Facebook,"$2,542.95",2024,April,,
Ord200511,3/15/2024 0:00,C11415,Monitor,5,$575.24,267 Main St,Cash,Delivered,Trk65061457,7,Winter15,Email,"$2,876.20",2024,March,,
Ord200527,8/19/2024 0:00,C27202,Chair,5,$653.47,967 Main St,Credit Card,Cancelled,Trk75406128,10,Save10,Referral,"$3,267.35",2024,August,,
Ord200531,7/2/2024 0:00,C64502,Desk,5,$320.01,722 Main St,Gift Card,Delivered,Trk14914388,6,Unknown,Referral,"$1,600.05",2024,July,,
Ord200540,1/29/2024 0:00,C87281,Laptop,5,$648.65,852 Main St,Online,Pending,Trk81765057,7,Unknown,Referral,"$3,243.25",2024,January,,
Ord200543,3/9/2024 0:00,C37531,Desk,5,$269.86,354 Main St,Cash,Shipped,Trk93877673,6,Winter15,Facebook,"$1,349.30",2024,March,,
Ord200544,3/10/2024 0:00,C48713,Printer,5,$31.96,373 Main St,Credit Card,Returned,Trk96334419,5,Freeship,Referral,$159.80,2024,March,,
Ord200567,9/30/2024 0:00,C92575,Chair,5,$492.94,153 Main St,Cash,Shipped,Trk53579227,10,Freeship,Email,"$2,464.70",2024,September,,
Ord200574,1/24/2024 0:00,C29685,Chair,5,$384.69,275 Main St,Credit Card,Pending,Trk97733212,6,Freeship,Email,"$1,923.45",2024,January,,
Ord200576,5/29/2024 0:00,C14457,Laptop,5,$79.08,747 Main St,Cash,Pending,Trk42517811,8,Unknown,Facebook,$395.40,2024,May,,
Ord200578,10/10/2024 0:00,C50415,Monitor,5,$566.07,587 Main St,Credit Card,Delivered,Trk41345634,6,Save10,Instagram,"$2,830.35",2024,October,,
Ord200594,2/21/2024 0:00,C40140,Phone,5,$72.64,598 Main St,Credit Card,Cancelled,Trk12671989,7,Unknown,Email,$363.20,2024,February,,
Ord200598,4/26/2024 0:00,C60329,Desk,5,$495.35,826 Main St,Credit Card,Pending,Trk59069987,5,Unknown,Facebook,"$2,476.75",2024,April,,
Ord200608,7/24/2024 0:00,C32956,Laptop,5,$543.16,788 Main St,Online,Cancelled,Trk73140103,6,Save10,Instagram,"$2,715.80",2024,July,,
Ord200610,6/16/2024 0:00,C60361,Desk,5,$389.62,623 Main St,Cash,Returned,Trk83566924,7,Freeship,Facebook,"$1,948.10",2024,June,,
Ord200622,11/2/2024 0:00,C27078,Desk,5,$236.38,128 Main St,Credit Card,Returned,Trk89314307,7,Unknown,Facebook,"$1,181.90",2024,November,,
Ord200624,1/16/2024 0:00,C25967,Tablet,5,$341.96,747 Main St,Debit Card,Delivered,Trk88559278,6,Unknown,Email,"$1,709.80",2024,January,,
Ord200633,4/10/2024 0:00,C79533,Laptop,5,$601.72,921 Main St,Gift Card,Cancelled,Trk54711422,5,Winter15,Instagram,"$3,008.60",2024,April,,
Ord200642,4/29/2024 0:00,C15063,Chair,5,$85.22,527 Main St,Credit Card,Cancelled,Trk10329390,7,Freeship,Email,$426.10,2024,April,,
Ord200652,6/5/2024 0:00,C71473,Chair,5,$341.84,328 Main St,Online,Shipped,Trk94857335,8,Freeship,Instagram,"$1,709.20",2024,June,,
Ord200695,11/23/2024 0:00,C52604,Printer,5,$101.30,553 Main St,Online,Shipped,Trk48839788,7,Freeship,Email,$506.50,2024,November,,
Ord200710,7/22/2024 0:00,C48790,Laptop,5,$21.54,113 Main St,Gift Card,Returned,Trk19086608,10,Unknown,Google,$107.70,2024,July,,
Ord200727,9/29/2024 0:00,C29063,Chair,5,$95.75,379 Main St,Online,Shipped,Trk92745947,8,Save10,Instagram,$478.75,2024,September,,
Ord200731,6/7/2024 0:00,C71310,Printer,5,$584.46,308 Main St,Credit Card,Returned,Trk48292586,8,Unknown,Email,"$2,922.30",2024,June,,
Ord200736,2/9/2024 0:00,C59441,Monitor,5,$418.53,696 Main St,Credit Card,Pending,Trk66186874,6,Freeship,Google,"$2,092.65",2024,February,,
Ord200764,3/10/2024 0:00,C35983,Laptop,5,$627.43,806 Main St,Credit Card,Cancelled,Trk14016163,10,Freeship,Email,"$3,137.15",2024,March,,
Ord200781,1/10/2024 0:00,C43524,Phone,5,$524.26,934 Main St,Gift Card,Delivered,Trk51479426,5,Freeship,Referral,"$2,621.30",2024,January,,
Ord200793,4/15/2024 0:00,C91255,Chair,5,$170.22,769 Main St,Debit Card,Delivered,Trk69599961,8,Unknown,Referral,$851.10,2024,April,,
Ord200802,2/17/2024 0:00,C84331,Chair,5,$644.64,205 Main St,Gift Card,Cancelled,Trk34440714,6,Freeship,Email,"$3,223.20",2024,February,,
Ord200805,10/15/2024 0:00,C59278,Laptop,5,$472.01,178 Main St,Gift Card,Cancelled,Trk14590037,10,Save10,Email,"$2,360.05",2024,October,,
Ord200809,4/9/2024 0:00,C80416,Desk,5,$217.43,752 Main St,Debit Card,Shipped,Trk54385892,10,Save10,Instagram,"$1,087.15",2024,April,,
Ord200816,2/21/2024 0:00,C55286,Tablet,5,$574.79,497 Main St,Credit Card,Pending,Trk39058734,8,Winter15,Referral,"$2,873.95",2024,February,,
Ord200832,3/12/2024 0:00,C63372,Chair,5,$485.71,903 Main St,Online,Pending,Trk14661811,10,Save10,Referral,"$2,428.55",2024,March,,
Ord200834,4/11/2024 0:00,C98483,Printer,5,$22.14,456 Main St,Cash,Returned,Trk22084320,10,Unknown,Instagram,$110.70,2024,April,,
Ord200859,8/28/2024 0:00,C11127,Chair,5,$261.33,154 Main St,Credit Card,Returned,Trk73285507,5,Save10,Referral,"$1,306.65",2024,August,,
Ord200866,7/26/2024 0:00,C39664,Desk,5,$189.25,693 Main St,Debit Card,Cancelled,Trk39917741,10,Winter15,Email,$946.25,2024,July,,
Ord200876,6/9/2024 0:00,C90363,Chair,5,$608.91,200 Main St,Gift Card,Pending,Trk21534173,6,Save10,Google,"$3,044.55",2024,June,,
Ord200889,10/27/2024 0:00,C36725,Monitor,5,$650.72,350 Main St,Credit Card,Cancelled,Trk16808790,8,Winter15,Email,"$3,253.60",2024,October,,
Ord200907,8/4/2024 0:00,C90898,Desk,5,$298.39,583 Main St,Gift Card,Cancelled,Trk52935170,7,Winter15,Referral,"$1,491.95",2024,August,,
Ord200911,8/13/2024 0:00,C80872,Desk,5,$396.86,593 Main St,Cash,Cancelled,Trk43967487,9,Save10,Instagram,"$1,984.30",2024,August,,
Ord200916,6/21/2024 0:00,C35669,Printer,5,$578.83,165 Main St,Cash,Returned,Trk13928455,6,Unknown,Referral,"$2,894.15",2024,June,,
Ord200925,12/20/2024 0:00,C78500,Monitor,5,$502.47,304 Main St,Online,Shipped,Trk97460884,10,Winter15,Email,"$2,512.35",2024,December,,
Ord200963,3/11/2024 0:00,C88075,Chair,5,$530.34,970 Main St,Online,Shipped,Trk42832976,9,Freeship,Google,"$2,651.70",2024,March,,
Ord200991,5/9/2024 0:00,C10211,Desk,5,$127.18,598 Main St,Debit Card,Cancelled,Trk68938335,10,Freeship,Google,$635.90,2024,May,,
Ord201006,5/27/2024 0:00,C27435,Tablet,5,$420.98,860 Main St,Cash,Delivered,Trk91458233,7,Save10,Facebook,"$2,104.90",2024,May,,
Ord201014,2/4/2024 0:00,C92548,Tablet,5,$226.45,160 Main St,Debit Card,Returned,Trk21682892,6,Freeship,Email,"$1,132.25",2024,February,,
Ord201023,9/23/2024 0:00,C65251,Laptop,5,$233.67,291 Main St,Cash,Shipped,Trk32059025,10,Unknown,Referral,"$1,168.35",2024,September,,
Ord201045,9/20/2024 0:00,C11893,Laptop,5,$316.40,671 Main St,Gift Card,Returned,Trk72012758,7,Unknown,Email,"$1,582.00",2024,September,,
Ord201049,7/18/2024 0:00,C60575,Desk,5,$391.86,587 Main St,Credit Card,Shipped,Trk44468232,6,Unknown,Instagram,"$1,959.30",2024,July,,
Ord201079,6/20/2024 0:00,C89979,Phone,5,$634.00,144 Main St,Gift Card,Delivered,Trk99055909,8,Unknown,Email,"$3,170.00",2024,June,,
Ord201097,12/26/2024 0:00,C81370,Monitor,5,$506.45,344 Main St,Gift Card,Shipped,Trk99682998,7,Winter15,Google,"$2,532.25",2024,December,,
Ord201126,7/22/2024 0:00,C34337,Phone,5,$190.11,325 Main St,Cash,Delivered,Trk36195559,7,Save10,Google,$950.55,2024,July,,
Ord201146,10/3/2024 0:00,C36383,Monitor,5,$421.44,286 Main St,Cash,Pending,Trk93336357,5,Save10,Instagram,"$2,107.20",2024,October,,
Ord201164,1/8/2024 0:00,C65890,Tablet,5,$315.57,340 Main St,Debit Card,Delivered,Trk64530489,6,Winter15,Email,"$1,577.85",2024,January,,
Ord201189,8/17/2024 0:00,C96136,Tablet,5,$389.22,149 Main St,Cash,Cancelled,Trk60856682,7,Unknown,Referral,"$1,946.10",2024,August,,
Ord200001,8/23/2024 0:00,C75739,Phone,2,$151.35,823 Main St,Online,Shipped,Trk91186779,3,Save10,Referral,$302.70,2024,August,,
Ord200012,10/15/2024 0:00,C38785,Monitor,2,$180.50,179 Main St,Debit Card,Pending,Trk20419991,6,Freeship,Referral,$361.00,2024,October,,
Ord200024,10/30/2024 0:00,C17470,Laptop,2,$230.95,956 Main St,Online,Delivered,Trk28775057,3,Winter15,Referral,$461.90,2024,October,,
Ord200035,12/7/2024 0:00,C50304,Monitor,2,$465.15,128 Main St,Online,Shipped,Trk46850888,2,Save10,Facebook,$930.30,2024,December,,
Ord200037,10/14/2024 0:00,C10054,Laptop,2,$76.74,409 Main St,Cash,Returned,Trk94005261,7,Save10,Instagram,$153.48,2024,October,,
Ord200042,5/6/2024 0:00,C28712,Printer,2,$151.66,980 Main St,Cash,Cancelled,Trk40772558,6,Unknown,Instagram,$303.32,2024,May,,
Ord200096,6/1/2024 0:00,C93007,Phone,2,$232.83,103 Main St,Gift Card,Delivered,Trk85696091,7,Unknown,Instagram,$465.66,2024,June,,
Ord200122,4/15/2024 0:00,C96787,Laptop,2,$533.02,588 Main St,Gift Card,Shipped,Trk30422853,2,Unknown,Facebook,"$1,066.04",2024,April,,
Ord200125,11/6/2024 0:00,C91099,Phone,2,$512.65,758 Main St,Credit Card,Shipped,Trk81846174,5,Save10,Email,"$1,025.30",2024,November,,
Ord200137,11/26/2024 0:00,C50682,Monitor,2,$250.98,598 Main St,Credit Card,Delivered,Trk12242337,5,Unknown,Google,$501.96,2024,November,,
Ord200148,12/15/2024 0:00,C35100,Phone,2,$319.91,139 Main St,Credit Card,Cancelled,Trk56853491,3,Winter15,Google,$639.82,2024,December,,
Ord200156,11/8/2024 0:00,C58808,Chair,2,$269.83,651 Main St,Online,Delivered,Trk24451893,4,Save10,Email,$539.66,2024,November,,
Ord200165,9/14/2024 0:00,C60355,Monitor,2,$500.29,226 Main St,Online,Returned,Trk30155194,7,Winter15,Google,"$1,000.58",2024,September,,
Ord200208,10/8/2024 0:00,C87777,Desk,2,$408.32,597 Main St,Online,Shipped,Trk29003608,3,Freeship,Facebook,$816.64,2024,October,,
Ord200246,8/30/2024 0:00,C55354,Desk,2,$342.11,164 Main St,Gift Card,Shipped,Trk15439493,2,Winter15,Instagram,$684.22,2024,August,,
Ord200258,2/26/2024 0:00,C87764,Tablet,2,$103.41,294 Main St,Online,Shipped,Trk94082469,2,Freeship,Referral,$206.82,2024,February,,
Ord200273,10/27/2024 0:00,C11849,Tablet,2,$238.25,974 Main St,Online,Cancelled,Trk91195261,7,Freeship,Email,$476.50,2024,October,,
Ord200291,5/12/2024 0:00,C61521,Phone,2,$345.01,670 Main St,Credit Card,Delivered,Trk93676567,6,Freeship,Google,$690.02,2024,May,,
Ord200306,6/7/2024 0:00,C70495,Printer,2,$57.07,238 Main St,Debit Card,Returned,Trk65511225,3,Save10,Instagram,$114.14,2024,June,,
Ord200339,4/10/2024 0:00,C84563,Printer,2,$236.33,398 Main St,Online,Pending,Trk62422797,3,Save10,Instagram,$472.66,2024,April,,
Ord200358,4/7/2024 0:00,C70633,Tablet,2,$183.67,747 Main St,Online,Cancelled,Trk82540521,3,Save10,Google,$367.34,2024,April,,
Ord200387,6/27/2024 0:00,C25316,Printer,2,$39.53,904 Main St,Credit Card,Shipped,Trk55423551,3,Winter15,Google,$79.06,2024,June,,
Ord200410,1/18/2024 0:00,C37375,Tablet,2,$518.23,184 Main St,Debit Card,Shipped,Trk52470162,5,Unknown,Email,"$1,036.46",2024,January,,
